Date,FXI_MCHI,FXI_KWEB,MCHI_KWEB,SYNC_INDEX
2018-09-20,0.94945038077804,0.7290689778871515,0.8756406576268314,0.851386672097341
2018-09-21,0.9488762263427895,0.7249747237312429,0.8731061522128764,0.8489857007623028
2018-09-24,0.948345862566534,0.7229829021179349,0.8739214191498856,0.8484167279447848
2018-09-25,0.9480997700956929,0.7249067241465385,0.875196362402514,0.8494009522149151
2018-09-26,0.949344207074309,0.7288468766132363,0.8759855939848129,0.8513922258907861
2018-09-27,0.9490848571704574,0.730990137438428,0.8782940799673342,0.8527896915254066
2018-09-28,0.9491192527968053,0.7332669431619508,0.8801484758328387,0.8541782239305316
2018-10-01,0.9519261176387466,0.7384131850644066,0.8805786633262486,0.8569726553431338
2018-10-02,0.9534483290855805,0.7466161819114344,0.8840354768768677,0.8613666626246275
2018-10-03,0.9540905869668181,0.7427070681838523,0.8814430718968662,0.8594135756825123
2018-10-04,0.9554616107566926,0.7647007466652681,0.8942039633413712,0.871455440254444
2018-10-05,0.9547263508541708,0.7605000564676587,0.8929815009906286,0.8694026361041528
2018-10-08,0.9541864215498571,0.7595340801655247,0.8913805015203842,0.8683670010785886
2018-10-09,0.9521886645496502,0.755003574129861,0.8901342803248831,0.8657755063347982
2018-10-10,0.9528728338291558,0.7609899451393336,0.8932685161155353,0.8690437650280082
2018-10-11,0.9518780840043384,0.7580796245487663,0.892650592526548,0.8675361003598843
2018-10-12,0.9522743587651444,0.7734120996371525,0.9037901112708026,0.8764921898910333
2018-10-15,0.9529062082034991,0.7756452431133439,0.9060242520019962,0.8781919011062796
2018-10-16,0.9542400256629996,0.7836687323933363,0.9097115500044994,0.8825401026869452
2018-10-17,0.9551322120806799,0.7873406132733838,0.9099697924670492,0.8841475392737043
2018-10-18,0.9577629943557,0.79572776561372,0.9125754572672969,0.8886887390789057
2018-10-19,0.95758814769516,0.7893176550928748,0.9090244838615611,0.8853100955498653
2018-10-22,0.9593901830394499,0.8042757670243119,0.9172612832347571,0.8936424110995063
2018-10-23,0.9599586036834569,0.8066357811202923,0.9182269303640725,0.894940438389274
2018-10-24,0.96122860176723,0.8194873617677191,0.9256527300448385,0.9021228978599293
2018-10-25,0.9619993355726644,0.8233349626765712,0.9265627975713685,0.9039656986068682
2018-10-26,0.9632315909865518,0.8251867625659909,0.9252490755580439,0.9045558097035289
2018-10-29,0.9634051296687003,0.8261578664519491,0.9254644824242129,0.9050091595149542
2018-10-30,0.9638690894078883,0.8278966124099852,0.9254267591631967,0.9057308203270233
2018-10-31,0.9598028944526451,0.8205764472450942,0.9264004427437412,0.9022599281471603
2018-11-01,0.962621172861815,0.8358382980807775,0.9342274254088916,0.9108956321171613
2018-11-02,0.9613263667342816,0.8283601655191941,0.9305735554831405,0.906753362578872
2018-11-05,0.961007596284907,0.8273625299700107,0.930353431090327,0.9062411857817482
2018-11-06,0.9606194672160204,0.825904330554702,0.9295696284855137,0.9053644754187454
2018-11-07,0.9625031456280079,0.8333653372238036,0.9314343223172533,0.9091009350563549
2018-11-08,0.963296033151411,0.8370410337527665,0.9330852988595736,0.9111407885879171
2018-11-09,0.9642840656876267,0.8421519016398252,0.9347450580750105,0.9137270084674874
2018-11-12,0.9647569033471293,0.8418872890042908,0.9338404747241882,0.9134948890252028
2018-11-13,0.9646521525783073,0.8439842964624484,0.935401988457873,0.9146794791662095
2018-11-14,0.9645216822691227,0.8412066810895706,0.933946291685464,0.9132248850147192
2018-11-15,0.964622717239616,0.8463229920478912,0.9372283653220157,0.9160580248698409
2018-11-16,0.9639493566130756,0.8425680996163565,0.935556543243466,0.9140246664909659
2018-11-19,0.964339265042674,0.8446759366093549,0.9367715540286116,0.9152622518935468
2018-11-20,0.9653869780535743,0.8503608243343845,0.938687198269766,0.9181450002192415
2018-11-21,0.9660649994440502,0.85285971083865,0.9396532754916029,0.919525995258101
2018-11-23,0.9658531985563368,0.8542041725147235,0.9384785273114795,0.9195119661275134
2018-11-26,0.9661177637191231,0.8554387401460514,0.9388434633004378,0.9201333223885374
2018-11-27,0.9683115290122202,0.8610004483104294,0.939762903972951,0.9230249604318669
2018-11-28,0.9689473173783005,0.8626058445013126,0.9396053810294288,0.923719514303014
2018-11-29,0.9725986899439574,0.8790264811174188,0.9445842640718035,0.9320698117110598
2018-11-30,0.9728864583369128,0.879302818421091,0.9441112500340416,0.9321001755973484
2018-12-03,0.9731541413352035,0.8802275323836474,0.9443973281775389,0.93259300063213
2018-12-04,0.9739925262602346,0.8828984056808709,0.9450586494421735,0.9339831937944263
2018-12-06,0.9746776116759536,0.8858046838264962,0.9444043264823082,0.9349622073282527
2018-12-07,0.9744254178242132,0.886970764198837,0.9451347651482297,0.93551031572376
2018-12-10,0.9752609720943154,0.8926353859849179,0.9470256530537265,0.93830733704432
2018-12-11,0.9752262931220249,0.893205224283563,0.9474052064874076,0.9386122412976651
2018-12-12,0.9752120741712141,0.8948134788829848,0.9480695623389666,0.9393650384643886
2018-12-13,0.974989908590301,0.8931371709172089,0.947879932235885,0.9386690039144648
2018-12-14,0.9755935270406755,0.8959548093587291,0.9486653910979261,0.9400712424991102
2018-12-17,0.975742400940553,0.8967792965305795,0.9498926743177595,0.9408047905962973
2018-12-18,0.9760856406487127,0.9005919651463447,0.9515787302021862,0.9427521119990812
2018-12-19,0.9769588325839609,0.9033518058509388,0.952381510536648,0.9442307163238493
2018-12-20,0.9769563805817186,0.9025630953975307,0.9519428223481067,0.9438207661091186
2018-12-21,0.9786551113893464,0.9147137794778896,0.9567035215742582,0.9500241374804981
2018-12-24,0.9780026873321627,0.9169100474525131,0.9582251674631539,0.9510459674159432
2018-12-26,0.9782944572028791,0.9182454890700047,0.9590817617498685,0.9518739026742508
2018-12-27,0.977589397898617,0.9167097517745321,0.9587856680105363,0.9510282725612286
2018-12-28,0.9777472584640601,0.9182437773478525,0.9591891515417516,0.951726729117888
2018-12-31,0.9776588219262702,0.9187485761868077,0.9593716869730745,0.9519263616953841
2019-01-02,0.9773299232270644,0.9164341828809041,0.9586080938647509,0.9507907333242397
2019-01-03,0.9772197857304691,0.9171390470173993,0.9591568943003169,0.9511719090160619
2019-01-04,0.9782502504962635,0.9221204753629378,0.9618228557053639,0.9540645271881883
2019-01-07,0.9771032661902201,0.9175820830090144,0.9605533986001165,0.9517462492664505
2019-01-08,0.9770203311114276,0.9175387487728813,0.9602542260977772,0.9516044353273622
2019-01-09,0.9772881136636838,0.9197584529232459,0.9615774506998696,0.9528746724289331
2019-01-10,0.976643380290131,0.9189129745692323,0.9610348311777105,0.9521970620123579
2019-01-11,0.9766450093016004,0.9190071169097408,0.9612209788517203,0.9522910350210205
2019-01-14,0.9767684052011866,0.9192865756705764,0.9603635643835114,0.9521395150850914
2019-01-15,0.9766331318313215,0.9183471411279053,0.9596413599413238,0.9515405443001835
2019-01-16,0.977366924019217,0.9190100473916333,0.9602584543124063,0.9522118085744188
2019-01-17,0.9783339322019702,0.9209198361859292,0.9604745599809011,0.9532427761229335
2019-01-18,0.9788159323242127,0.9219504844566204,0.9602541548267362,0.9536735238691897
2019-01-22,0.9793806652014468,0.9246228418069508,0.9614978337317375,0.9551671135800449
2019-01-23,0.9789628131076497,0.9240023505867359,0.9616416982589918,0.9548689539844591
2019-01-24,0.9786167654881837,0.9225597572626181,0.9610169835232641,0.9540645020913553
2019-01-25,0.9787990074148082,0.9235947230672582,0.9610296114412897,0.9544744473077854
2019-01-28,0.979895882364265,0.9254541390989981,0.9609511773386836,0.9554337329339821
2019-01-29,0.9811949771411542,0.9283941813260503,0.9612454410475558,0.9569448665049202
2019-01-30,0.9812810893493802,0.9262946240311759,0.9591909667170119,0.955588893365856
2019-01-31,0.9815048960639249,0.926809685022507,0.9585916434647423,0.9556354081837247
2019-02-01,0.9810531008392733,0.9268239966883952,0.9590180596029555,0.9556317190435414
2019-02-04,0.9809413739404442,0.92585177996219,0.9583920434597181,0.9550617324541174
2019-02-05,0.9811335803001758,0.9264505315526479,0.9588009122349496,0.9554616746959245
2019-02-06,0.9809067835193553,0.9267833562148379,0.959064414724738,0.9555848514863104
2019-02-07,0.9809912103013565,0.9269691397024863,0.959264773947781,0.9557417079838747
2019-02-08,0.980957006196912,0.9261983653788409,0.9586845670814881,0.9552799795524137
2019-02-11,0.9814030209758446,0.9259964991913099,0.957682811446577,0.9550274438712437
2019-02-12,0.9814479777915565,0.924843904405813,0.9566459431908619,0.9543126084627437
2019-02-13,0.9810896858905442,0.9256772303339634,0.957931602750819,0.9548995063251088
2019-02-14,0.980750014310893,0.9223235809762754,0.9559032057480692,0.9529922670117458
2019-02-15,0.9814208149015441,0.9251030309774456,0.9565052028585229,0.9543430162458376
2019-02-19,0.9813152794676503,0.9249020242066394,0.9574850771916296,0.9545674602886397
2019-02-20,0.9824276175018,0.9260927656793984,0.9573102999504353,0.9552768943772113
2019-02-21,0.9817662924297865,0.9233935044519641,0.9558107210896142,0.9536568393237883
2019-02-22,0.9827025986890506,0.925991296255379,0.9557080737428039,0.9548006562290778
2019-02-25,0.9821464143126015,0.9244790239977965,0.954566588425211,0.9537306755785364
2019-02-26,0.9812324898681956,0.9236982992967426,0.9542589259456747,0.9530632383702042
2019-02-27,0.9802241678389687,0.9166346041857456,0.9513635183391644,0.9494074301212928
2019-02-28,0.9801680354335732,0.9149579297337248,0.9506916288945688,0.9486058646872889
2019-03-01,0.9787291036466318,0.906075613382121,0.946333189815097,0.9437126356146166
2019-03-04,0.9804233842537281,0.9172056174186051,0.9501412864744494,0.9492567627155942
2019-03-05,0.9798421337173712,0.9155700177651157,0.9494523879964822,0.9482881798263231
2019-03-06,0.9792384164411585,0.9145374185380486,0.9488723570335983,0.9475493973376018
2019-03-07,0.9788841031823873,0.9125731345170764,0.9475719264489693,0.9463430547161442
2019-03-08,0.9788900332857348,0.9091976678477537,0.9461238329094537,0.944737178014314
2019-03-11,0.9789878385348288,0.9143372088089675,0.9501406043051583,0.9478218838829848
2019-03-12,0.9786651125247711,0.9063689622337078,0.9469230455619514,0.9439857067734767
2019-03-13,0.9785214388592006,0.9079982035499835,0.9483515133772215,0.9449570519288019
2019-03-14,0.9811628565586892,0.9110332854936106,0.9471391453408569,0.9464450957977188
2019-03-15,0.9791505096230959,0.9023657892854355,0.9411856983939045,0.9409006657674787
2019-03-18,0.9793941300546701,0.9046624400636314,0.9425202526046943,0.9421922742409986
2019-03-19,0.9797863105157071,0.9042742749448563,0.9417972314009843,0.941952605620516
2019-03-20,0.9794911390822395,0.9045934132528216,0.9407640283828165,0.9416161935726258
2019-03-21,0.9789360855679797,0.9038821687849531,0.9412731422653939,0.9413637988727755
2019-03-22,0.9794833175931714,0.9018958791970954,0.938750139791808,0.9400431121940249
2019-03-25,0.9782702041510597,0.8952310129189183,0.9353643504214363,0.9362885224971381
2019-03-26,0.9781896445086627,0.8954199061901694,0.935087339870081,0.9362322968563044
2019-03-27,0.9776315067671698,0.8927911296672503,0.9336836195579351,0.9347020853307851
2019-03-28,0.9778020555848012,0.8959323764551044,0.9350789416286934,0.9362711245561997
2019-03-29,0.9762318100508862,0.8924404480988031,0.9344504737909287,0.934374243980206
2019-04-01,0.9766425303495859,0.8969767280072896,0.9361593172502435,0.9365928585357063
2019-04-02,0.9762054347256495,0.8948791177856041,0.9343962063393224,0.935160252950192
2019-04-03,0.9759342465502621,0.8932047734064825,0.9335143539459939,0.9342177913009128
2019-04-04,0.9755446231733025,0.8878032780664314,0.9292594347652413,0.9308691120016584
2019-04-05,0.9756272597347541,0.8858677537572979,0.9307252642169371,0.9307400925696631
2019-04-08,0.9748588578815529,0.8846434934219388,0.9306016689679111,0.9300346734238009
2019-04-09,0.9747835865912251,0.8847549805656826,0.9305389450636413,0.9300258374068497
2019-04-10,0.9734115788625706,0.8847685423218075,0.9321462884020263,0.9301088031954681
2019-04-11,0.9731292502728518,0.8825927697356339,0.9307787524592568,0.9288335908225808
2019-04-12,0.9730493278366289,0.8820056094982872,0.9305259930765005,0.9285269768038056
2019-04-15,0.9726346967937083,0.8814535125427243,0.9306788022509931,0.9282556705291419
2019-04-16,0.9714204464387003,0.8777217209742665,0.9288184254199485,0.9259868642776384
2019-04-17,0.971390644471272,0.8783342504983664,0.9325609713443235,0.9274286221046539
2019-04-18,0.9713132979337156,0.8773374691261016,0.9314184120449722,0.9266897263682631
2019-04-22,0.9714765527298816,0.8750768050324521,0.9303175899479453,0.9256236492367597
2019-04-23,0.9714404803237077,0.8733411688019438,0.9287404725849018,0.9245073739035178
2019-04-24,0.9719747087689883,0.8718861650385507,0.9281730982165872,0.9240113240080422
2019-04-25,0.9727072961973157,0.8779390821133802,0.9307770376028158,0.9271411386378373
2019-04-26,0.9723371852324894,0.8759165923058861,0.92979717364986,0.9260169837294119
2019-04-29,0.9722510237624822,0.8745344339911559,0.9272761699713344,0.9246872092416575
2019-04-30,0.9723882465703307,0.8730909513613406,0.9263745374376429,0.9239512451231047
2019-05-01,0.9715362734213908,0.8687531777312792,0.9234661622070715,0.9212518711199138
2019-05-02,0.970868065413424,0.8690431606660824,0.9237829015359376,0.9212313758718147
2019-05-03,0.9709517951650414,0.8690561588152843,0.9240616794364962,0.9213565444722741
2019-05-06,0.9726126803063058,0.8744709506447398,0.9266167635716238,0.9245667981742232
2019-05-07,0.9736845236545841,0.8758439589312701,0.9260736333641555,0.9252007053166699
2019-05-08,0.9739561797304737,0.8762477877976469,0.926010266200119,0.9254047445760798
2019-05-09,0.9746897341384182,0.8738523656926501,0.9237118769412256,0.9240846589240981
2019-05-10,0.9751799843373371,0.8729407555728682,0.9215168455227454,0.9232125284776501
2019-05-13,0.9771423868951825,0.8837167180034288,0.9271915420587487,0.9293502156524532
2019-05-14,0.9782097165036346,0.8828429630020055,0.9248485939758289,0.9286337578271563
2019-05-15,0.9762264365967906,0.8723887139261651,0.9165132644998555,0.9217094716742705
2019-05-16,0.9775270444873617,0.8781664726205267,0.9177038779002277,0.9244657983360387
2019-05-17,0.9718827418230213,0.8785963016740633,0.9235942571459062,0.9246911002143303
2019-05-20,0.9662286927059673,0.872048315776914,0.9256121424028053,0.9212963836285621
2019-05-21,0.9663248418216838,0.8733985428178742,0.92732650115896,0.9223499619328394
2019-05-22,0.9658927756823422,0.8739832218165776,0.9281227564035831,0.9226662513008344
2019-05-23,0.9654805460507788,0.8743424140658784,0.9310160726271601,0.9236130109146057
2019-05-24,0.9652853907072297,0.8735774050801248,0.9305404110592786,0.9231344022822111
2019-05-28,0.9647914607940041,0.8721287745471146,0.9296465419072889,0.9221889257494692
2019-05-29,0.9636864341664878,0.8682833257175285,0.9287381951725159,0.9202359850188441
2019-05-30,0.9634115617032666,0.8676973774702323,0.9283920472878763,0.9198336621537918
2019-05-31,0.962201243979429,0.8624745396174013,0.9244268318191766,0.9163675384720023
2019-06-03,0.9628800960895568,0.8609159508875626,0.9214294582271094,0.9150751684014096
2019-06-04,0.9621112822196407,0.8516972821921565,0.9158806167962757,0.9098963937360244
2019-06-05,0.9615947835418867,0.8470245232457712,0.9145597075178713,0.9077263381018431
2019-06-06,0.9615107747820922,0.8462860759071297,0.9142584316558137,0.9073517607816785
2019-06-07,0.9618194681544661,0.847603009153208,0.91485621856633,0.9080928986246679
2019-06-10,0.9603958729659267,0.850008769213873,0.9186611645919512,0.9096886022572503
2019-06-11,0.9605521631347245,0.8489076549830262,0.9193133766523384,0.9095910649233631
2019-06-12,0.9618198538945057,0.8499069914100842,0.9196943722284295,0.9104737391776733
2019-06-13,0.9613142566213213,0.8495778108890975,0.9199846664364516,0.9102922446489567
2019-06-14,0.9608424564996357,0.8477993460587049,0.9190383202711759,0.9092267076098389
2019-06-17,0.9607519775974275,0.8466213809670418,0.9188377844737662,0.9087370476794119
2019-06-18,0.9630348904300917,0.8535382215681573,0.9220031166823033,0.9128587428935173
2019-06-19,0.9632145244421461,0.8530894308739012,0.9207194796805053,0.9123411449988508
2019-06-20,0.9632501334216124,0.8543745611043405,0.9229365113693891,0.9135204019651141
2019-06-21,0.9633835103519557,0.8561565668156843,0.9240092125979072,0.9145164299218491
2019-06-24,0.9639622338468123,0.8593291255257047,0.9250298045239154,0.916107054632144
2019-06-25,0.9643174223540628,0.8639149721802449,0.9279017016568327,0.9187113653970469
2019-06-26,0.964638421140767,0.8658606769492606,0.9291984128340386,0.919899170308022
2019-06-27,0.9646882259794048,0.866807086687987,0.9285921252168785,0.9200291459614235
