Date,STRESS_INDEX,Z_VOL_RATIO,Z_VOL_FXI_30D
2019-05-20,-0.4677284758173815,-0.36446430451955136,-0.5709926471152116
2019-05-21,-0.4492062259700238,-0.37063997327283404,-0.5277724786672136
2019-05-22,-0.44382153024057847,-0.3601290754742927,-0.5275139850068642
2019-05-23,-0.46802172197158354,-0.42143525079677296,-0.514608193146394
2019-05-24,-0.4904837008623162,-0.44739299822511464,-0.5335744034995177
2019-05-28,-0.5322574701896596,-0.49476300423595204,-0.5697519361433672
2019-05-29,-0.5196730841855981,-0.48929388801281826,-0.5500522803583778
2019-05-30,-0.5928008153567543,-0.5690324334709632,-0.6165691972425456
2019-05-31,-0.6339136964390253,-0.6457336564569841,-0.6220937364210665
2019-06-03,-0.6231047048626466,-0.6316815056259725,-0.6145279040993206
2019-06-04,-0.7336096911549371,-0.8468170731199506,-0.6204023091899237
2019-06-05,-0.7338404593528218,-0.8459262796070472,-0.6217546390985965
2019-06-06,-0.7648401651491967,-0.8849934426582922,-0.6446868876401013
2019-06-07,-0.7535946622168679,-0.8924253111136256,-0.6147640133201102
2019-06-10,-0.7328864406913442,-0.8725396587409302,-0.5932332226417584
2019-06-11,-0.7025899034443625,-0.8429245520341908,-0.5622552548545341
2019-06-12,-0.6599065000686662,-0.8021950527733508,-0.5176179473639817
2019-06-13,-0.6433727499263393,-0.7813105767377377,-0.505434923114941
2019-06-14,-0.6342922776365296,-0.7720905975326242,-0.49649395774043514
2019-06-17,-0.6750883473631988,-0.7937656575999303,-0.5564110371264672
2019-06-18,-0.6141004370471914,-0.7523888170913459,-0.47581205700303697
2019-06-19,-0.683356288884382,-0.7682747634898471,-0.598437814278917
2019-06-20,-0.6311379993560161,-0.7303378934883041,-0.5319381052237281
2019-06-21,-0.6849336186911554,-0.7811762963534364,-0.5886909410288745
2019-06-24,-0.6888641744170825,-0.7828460393899351,-0.5948823094442297
2019-06-25,-0.7415203711396228,-0.7194127132739676,-0.7636280290052778
2019-06-26,-0.7518762593012814,-0.7169210087801104,-0.7868315098224524
2019-06-27,-0.7274888520001742,-0.686968802557798,-0.7680089014425504
2019-06-28,-0.7153978450881411,-0.6611963836446192,-0.7695993065316631
2019-07-01,-0.7589194415137398,-0.7095256800852264,-0.8083132029422532
2019-07-02,-0.8016647279109579,-0.7395173798670693,-0.8638120759548463
2019-07-03,-0.806601526273109,-0.741334588907415,-0.8718684636388029
2019-07-05,-0.7696254540954872,-0.6978150711475266,-0.8414358370434477
2019-07-08,-0.7575048331002389,-0.6461647013475222,-0.8688449648529555
2019-07-09,-0.7528931750205478,-0.6411417008320225,-0.864644649209073
2019-07-10,-0.7140149161415001,-0.5614819329779464,-0.8665478993050539
2019-07-11,-0.6827924080923128,-0.4987246017949094,-0.8668602143897162
2019-07-12,-0.6833645031171575,-0.5005089718015179,-0.866220034432797
2019-07-15,-0.5683077400737092,-0.26517940096889847,-0.87143607917852
2019-07-16,-0.5709288355895313,-0.27192589227546876,-0.869931778903594
2019-07-17,-0.39009404200013925,0.09482422948624607,-0.8750123134865245
2019-07-18,-0.37684075601011974,0.13826580507630135,-0.8919473170965408
2019-07-19,-0.4027764310724058,0.08448770572457125,-0.8900405678693828
2019-07-22,-0.3109525171081846,0.2508546135730239,-0.8727596477893932
2019-07-23,-0.3557257069516735,0.17696239956706356,-0.8884138134704106
2019-07-24,-0.39449938442297233,0.12239870630715564,-0.9113974751531003
2019-07-25,-0.5299340621302814,-0.06898402798675754,-0.9908840962738052
2019-07-26,-0.5515740818579901,-0.10833384112613335,-0.9948143225898467
2019-07-29,-0.5706407127125867,-0.13497284095800413,-1.006308584467169
2019-07-30,-0.5797797868237475,-0.15473203934060678,-1.0048275343068882
2019-07-31,-0.8606026496314361,-0.5351576097530778,-1.1860476895097944
2019-08-01,-0.7582279791188431,-0.4460868890070799,-1.0703690692306063
2019-08-02,-0.8871606225106146,-0.5904896094266114,-1.1838316355946177
2019-08-05,-0.7948419365036121,-0.7534068811176148,-0.8362769918896094
2019-08-06,-0.8113357377565158,-0.8200132026946992,-0.8026582728183325
2019-08-07,-0.8250389100084672,-0.8159536211480092,-0.8341241988689251
2019-08-08,-0.9206975774308583,-0.9865265841305652,-0.8548685707311515
2019-08-09,-0.9572075556128254,-1.029256708803011,-0.88515840242264
2019-08-12,-0.9580803768113828,-1.0481156042136344,-0.8680451494091312
2019-08-13,-0.9712713849576161,-1.0855054583811359,-0.8570373115340963
2019-08-14,-0.9161102477172596,-1.1370176404544277,-0.6952028549800916
2019-08-15,-0.8458393915458364,-1.0653821027984938,-0.6262966802931791
2019-08-16,-0.8463489283480359,-1.0955170543637223,-0.5971808023323494
2019-08-19,-0.8115281484195094,-1.0803615181667074,-0.5426947786723112
2019-08-20,-0.8178419670924004,-1.0908881612688752,-0.5447957729159255
2019-08-21,-0.8057806527317372,-1.085506069515184,-0.5260552359482904
2019-08-22,-0.8012526941250206,-1.0806187162667675,-0.5218866719832739
2019-08-23,-0.8164743934366145,-1.1493613095572812,-0.4835874773159478
2019-08-26,-0.7858438352915781,-1.1379367746695606,-0.43375089591359556
2019-08-27,-0.7848967847697808,-1.1374282110502432,-0.43236535848931834
2019-08-28,-0.7876171169613662,-1.142817611758308,-0.4324166221644244
2019-08-29,-0.788876710272937,-1.1580624346779271,-0.41969098586794684
2019-08-30,-0.796285098392274,-1.1619705383245404,-0.4305996584600076
2019-09-03,-0.8034785012888372,-1.1693963297466072,-0.43756067283106714
2019-09-04,-0.7185058775027694,-1.1073785871641781,-0.32963316784136065
2019-09-05,-0.7056711911390052,-1.1099497995409795,-0.30139258273703085
2019-09-06,-0.7071738576228364,-1.1094849433228837,-0.304862771922789
2019-09-09,-0.7033018912546091,-1.1022859158806408,-0.30431786662857735
2019-09-10,-0.7087120635948451,-1.1064608965433134,-0.31096323064637676
2019-09-11,-0.6806259407458469,-1.0878590255651928,-0.27339285592650114
2019-09-12,-0.6972247068593478,-1.0912077215765337,-0.30324169214216196
2019-09-13,-0.7619887165678488,-1.1364093278035337,-0.38756810533216396
2019-09-16,-0.7489087153574043,-1.1209500661419478,-0.37686736457286074
2019-09-17,-0.9492735870487661,-1.19717708255742,-0.7013700915401123
2019-09-18,-0.9294800409757243,-1.16439273446745,-0.6945673474839986
2019-09-19,-0.916283038729635,-1.1528729906480373,-0.6796930868112327
2019-09-20,-0.8893623231872859,-1.093840127792472,-0.6848845185820998
2019-09-23,-0.9141298988531401,-1.1095049135571944,-0.7187548841490857
2019-09-24,-0.9049852130833562,-1.089398386224203,-0.7205720399425096
2019-09-25,-0.9253944876738396,-1.0841200096354495,-0.7666689657122295
2019-09-26,-1.0176515737835536,-1.0297557944733755,-1.0055473530937318
2019-09-27,-1.0208294014105972,-1.0415753809978636,-1.0000834218233308
2019-09-30,-0.9961523480356593,-0.9836661354422402,-1.0086385606290784
2019-10-01,-1.0463917629358175,-1.0420556617240035,-1.0507278641476316
2019-10-02,-1.0970525825297708,-1.1388512309980945,-1.055253934061447
2019-10-03,-1.0498261772366675,-1.0910719866382053,-1.00858036783513
2019-10-04,-1.0955703819456772,-1.164939163676676,-1.0262016002146785
2019-10-07,-1.060156527032246,-1.0084824240335102,-1.1118306300309815
2019-10-08,-1.1293540324509785,-1.1135511658740938,-1.1451568990278633
2019-10-09,-1.0890230842109703,-1.0825873898435991,-1.0954587785783412
2019-10-10,-1.0548386083897103,-1.0460270810841525,-1.0636501356952681
2019-10-11,-1.0076811007003212,-0.985971235247999,-1.0293909661526435
2019-10-14,-0.9985227437226492,-0.9766558395278248,-1.0203896479174737
2019-10-15,-0.991063630318628,-0.9763267278077142,-1.0058005328295418
2019-10-16,-1.1089140892397955,-1.0807808260069336,-1.1370473524726574
2019-10-17,-1.1115941693217901,-1.0538422823695857,-1.1693460562739946
2019-10-18,-1.0739473708010414,-1.0174333458884641,-1.130461395713619
2019-10-21,-1.0470941406173144,-0.9974373735448627,-1.0967509076897661
2019-10-22,-1.0261133674340597,-0.9775227904431271,-1.0747039444249922
2019-10-23,-1.082652308767849,-1.0299844199442798,-1.135320197591418
2019-10-24,-1.084861378748661,-1.030480659999678,-1.1392420974976438
2019-10-25,-1.10897978458557,-1.0597430821847216,-1.1582164869864187
2019-10-28,-1.1200582613280872,-1.0749269430393416,-1.1651895796168328
2019-10-29,-1.0934754869182453,-1.0454551716588332,-1.1414958021776573
2019-10-30,-1.1071573735590956,-1.0616266965669636,-1.1526880505512274
2019-10-31,-1.1199175333512046,-1.0773445340387184,-1.162490532663691
2019-11-01,-1.0149081948466554,-0.9737811177953475,-1.0560352718979635
2019-11-04,-0.9840798411593116,-0.942445226466029,-1.0257144558525941
2019-11-05,-1.019036625356755,-0.9634977103998612,-1.0745755403136488
2019-11-06,-1.0094246541549772,-0.948254074391645,-1.0705952339183094
2019-11-07,-1.0216253929797035,-0.9603733195357913,-1.0828774664236156
2019-11-08,-1.0427650106772508,-0.9733231319163487,-1.112206889438153
2019-11-11,-0.9597064262184274,-0.8826664777685005,-1.0367463746683543
2019-11-12,-0.8843493249857003,-0.7521933923905793,-1.0165052575808213
2019-11-13,-0.6515236412328588,-0.34455541917760796,-0.9584918632881095
2019-11-14,-0.703641637092465,-0.3922629767316151,-1.015020297453315
2019-11-15,-0.640320254291731,-0.2646204914769261,-1.0160200171065359
2019-11-18,-0.6340872226070607,-0.2367926335936402,-1.0313818116204814
2019-11-19,-0.30838813607980986,0.4117012763065617,-1.0284775484661814
2019-11-20,-0.33805558204020436,0.38376838509361105,-1.0598795491740198
2019-11-21,-0.3818355685785757,0.33248136929882016,-1.0961525064559716
2019-11-22,-0.3460005413635919,0.4590493697939878,-1.1510504525211716
2019-11-25,-0.2798038903165382,0.5215162763494563,-1.0811240569825327
2019-11-26,-0.18180149554205327,0.7387535333634041,-1.1023565244475106
2019-11-27,-0.17173489276487514,0.758568205794994,-1.1020379913247442
2019-11-29,0.08486869944689152,1.0860579863077893,-0.9163205874140062
2019-12-02,-0.0988319976197739,0.7457310206144686,-0.9433950158540164
2019-12-03,-0.20498362232538053,0.5634984077447168,-0.9734656523954779
2019-12-04,-0.22659072729843638,0.529347672992289,-0.9825291275891618
2019-12-05,-0.225554774244139,0.5330069914490607,-0.9841165399373387
2019-12-06,-0.2839712775603477,0.3980263336000177,-0.9659688887207131
2019-12-09,-0.31121072825543805,0.34902466976116003,-0.9714461262720362
2019-12-10,-0.3233416950507028,0.34487463338987934,-0.991558023491285
2019-12-11,-0.22736689910367316,0.4731547244582976,-0.9278885226656439
2019-12-12,-0.17905459975364355,0.49280274494734105,-0.8509119444546281
2019-12-13,-0.1584023921855331,0.534491428296506,-0.8512962126675722
2019-12-16,-0.20639400808417055,0.4990221196552382,-0.9118101358235793
2019-12-17,-0.1931240566757384,0.5220945206022001,-0.9083426339536769
2019-12-18,-0.19584316898823478,0.5224749837417413,-0.9141613217182109
2019-12-19,-0.20364236544050845,0.5065649620932053,-0.9138496929742222
2019-12-20,-0.22793219360526001,0.4700429586420567,-0.9259073458525767
2019-12-23,-0.24985894202890158,0.44148880045881533,-0.9412066845166185
2019-12-24,-0.3458119569338822,0.32097573338107427,-1.0125996472488388
2019-12-26,-0.381972112727049,0.2606855943492145,-1.0246298198033126
2019-12-27,-0.4874885933267482,0.11782206534009369,-1.09279925199359
2019-12-30,-0.5306103673456899,0.02298524142727726,-1.084205976118657
2019-12-31,-0.49281060198807336,0.09853219769500379,-1.0841534016711505
2020-01-02,-0.3119179489150322,0.28845499106742173,-0.9122908888974861
2020-01-03,-0.209880038976153,0.362061989421876,-0.781822067374182
2020-01-06,-0.2080627266579815,0.3796114192522266,-0.7957368725681896
2020-01-07,-0.21431066781352207,0.3648574008885285,-0.7934787365155727
2020-01-08,-0.23111662639871425,0.3330629153004007,-0.7952961680978292
2020-01-09,-0.27040052374092094,0.2906397347337996,-0.8314407822156414
2020-01-10,-0.28844955403739714,0.2544530829118208,-0.8313521909866151
2020-01-13,-0.24815614269091374,0.29152576063210633,-0.7878380460139338
2020-01-14,-0.4754733102958996,0.013568302413707604,-0.9645149230055069
2020-01-15,-0.3447514745188853,0.2564485549884169,-0.9459515040261876
2020-01-16,-0.3261571539028221,0.31355931254773356,-0.9658736203533778
2020-01-17,-0.3082460736459929,0.3492589758766775,-0.9657511231686633
2020-01-21,0.47524817411693376,1.3754220188149893,-0.4249256705811217
2020-01-22,0.5720382629990651,1.5612582152360843,-0.4171816892379541
2020-01-23,0.6752562578282724,1.7340320278337478,-0.383519512177203
2020-01-24,0.5367972665166266,1.4174586854163325,-0.34386415238307927
2020-01-27,0.45968045040375,1.0427568062399075,-0.12339590543240753
2020-01-28,0.36186618153999595,0.900693830546904,-0.17696146746691205
2020-01-29,0.3650386462431542,0.9019437649328582,-0.17186647244654985
2020-01-30,0.38195352924474757,0.943356332166455,-0.1794492736769598
2020-01-31,0.16834665041011865,0.47494754467541905,-0.13825424385518176
2020-02-03,0.16376144348563496,0.4462736252062783,-0.11875073823500835
2020-02-04,0.20625048093294648,0.4032112068518735,0.009289755014019482
2020-02-05,0.1604907627430434,0.31253426603554063,0.008447259450546182
2020-02-06,0.16890313314906535,0.3199335123230054,0.017872753975125357
2020-02-07,0.15931078368847293,0.2930655646035513,0.025556002773394513
2020-02-10,0.13734359996253767,0.26084744363718915,0.013839756287886171
2020-02-11,0.2022363310635201,0.3311827943757507,0.0732898677512895
2020-02-12,0.2414153097186619,0.3829697659987981,0.0998608534385257
2020-02-13,0.2607278747084471,0.4010588220122457,0.12039692740464852
2020-02-14,0.14181030333463926,0.2980031128039141,-0.01438250613463559
2020-02-18,0.10180005600128034,0.28073329001888114,-0.07713317801632047
2020-02-19,0.10444609521747084,0.2813949498353248,-0.07250275940038314
2020-02-20,0.11342356340538205,0.2859398956661488,-0.0590927688553847
2020-02-21,0.06444784142347006,0.18776116546616486,-0.058865482619224745
2020-02-24,-0.0909352563414736,-0.27250434077087693,0.09063382808792972
2020-02-25,-0.2338171932964412,-0.5588067784920769,0.0911723918991945
2020-02-26,-0.23817160761198858,-0.5527177880743285,0.07637457285035132
2020-02-27,-0.4244955012542481,-0.921185246111919,0.07219424360342279
2020-02-28,-0.4125251818102174,-0.90913902192392,0.08408865830348518
2020-03-02,-0.5230006424034924,-1.140207750765014,0.09420646595802905
2020-03-03,-0.5566351704233378,-1.2004268895547534,0.08715654870807786
2020-03-04,-0.8378292539252774,-1.4753394405185811,-0.20031906733197363
2020-03-05,-0.8797201167095383,-1.5334866494587256,-0.22595358396035112
2020-03-06,-0.8583177213632426,-1.525134928013935,-0.19150051471255017
2020-03-09,-0.8046631134989058,-1.6264411855323493,0.01711495853453758
2020-03-10,-0.8159873540032712,-1.6863405529746258,0.05436584496808357
2020-03-11,-0.7336661701180346,-1.672115925138675,0.20478358490260584
2020-03-12,-0.3622575691925529,-1.6064371925134364,0.8819220541283306
2020-03-13,-0.19200581967512753,-1.6275559268243063,1.2435442874740512
2020-03-16,0.2770395050116118,-1.5439252849508367,2.0980042949740603
2020-03-17,0.456696367103974,-1.5106668815518638,2.4240596157598118
2020-03-18,0.5295138334647981,-1.4954245375332829,2.554452204462879
2020-03-19,0.5292313050339291,-1.4930028407669693,2.5514654508348276
2020-03-20,0.5347092200668491,-1.4979899793624591,2.5674084194961573
2020-03-23,0.5346138455287276,-1.4992025634263066,2.568430254483762
2020-03-24,0.7079746058934843,-1.5143369787345444,2.930286190521513
2020-03-25,0.6993136926597672,-1.5201395482070414,2.918766933526576
2020-03-26,0.7102276822469259,-1.543269463154734,2.9637248276485857
2020-03-27,0.8244535881616935,-1.510935914930064,3.159843091253451
2020-03-30,0.8800356047134883,-1.503379769340882,3.2634509787678585
2020-03-31,0.8817148622215447,-1.5030883158778123,3.2665180403209018
2020-04-01,0.9243624529801141,-1.497348831149173,3.346073737109401
2020-04-02,0.9854132821972796,-1.4850030995529924,3.4558296639475516
2020-04-03,0.9886082965210007,-1.4842498070887198,3.461466400130721
2020-04-06,0.9854420706178966,-1.5128940106554203,3.4837781518912134
2020-04-07,0.9850029143849802,-1.5094726589097671,3.4794784876797276
2020-04-08,0.9717904960439371,-1.5209142604818735,3.4644952525697477
2020-04-09,0.976472409108727,-1.5107992954462393,3.4637441136636933
2020-04-13,0.9743299736905211,-1.5117507611272143,3.4604107085082565
2020-04-14,0.9836443099066606,-1.5031072034613542,3.4703958232746754
2020-04-15,1.000861892993783,-1.4960038783975802,3.4977276643851463
2020-04-16,1.0027113292803396,-1.4843561455398397,3.489778804100519
2020-04-17,1.0163880694486696,-1.4790036215683087,3.5117797604656475
2020-04-20,1.00530682844217,-1.4825354789435325,3.493149135827873
2020-04-21,0.9924284250402164,-1.4533512774882387,3.4382081275686716
2020-04-22,0.9635369073192761,-1.4477862228191798,3.374860037457732
2020-04-23,0.9318833413705494,-1.4403221849945385,3.3040888677356373
2020-04-24,0.7339137330844735,-1.4292540249178638,2.897081491086811
2020-04-27,0.6608822609141731,-1.395479269103594,2.7172437909319402
2020-04-28,0.2038264408803393,-1.4253160199263564,1.832968901687035
2020-04-29,0.03958391722516408,-1.469032979280741,1.5482008137310692
2020-04-30,-0.10378957995413984,-1.4899496861881567,1.282370526279877
2020-05-01,-0.022970775670961174,-1.469773964710372,1.4238324133684497
2020-05-04,-0.003914435680820061,-1.425204620155049,1.4173757487934089
2020-05-05,0.009578738696756517,-1.4009306013329605,1.4200880787264736
2020-05-06,-0.18941232374795614,-1.3676819951105716,0.9888573476146594
2020-05-07,-0.20281730869872389,-1.3734575512633014,0.9678229338658536
2020-05-08,-0.17397154015983163,-1.2918162714507062,0.943873191131043
2020-05-11,-0.4433816886170476,-1.407739735446601,0.5209763582125059
2020-05-12,-0.532507322901509,-1.4513855057488951,0.3863708599458771
2020-05-13,-0.5346514099599136,-1.4552998160233388,0.38599699610351174
